date,open,high,low,close,volume,change,changePercent
2018-09-04,181.1,181.1,170.4,176.22,176.22,176.22,176.22
2018-09-05,174.47,174.47,168.63,168.63,168.63,168.63,168.63
2018-09-06,170.59,174.18,166.0,169.94,169.94,169.94,169.94
2018-09-07,167.23,170.61,165.19,170.61,170.61,170.61,170.61
2018-09-10,166.0,170.3,166.0,167.52,167.52,167.52,167.52
2018-09-11,169.35,170.15,164.6,168.79,168.79,168.79,168.79
2018-09-12,170.24,170.24,164.1,168.0,168.0,168.0,168.0
2018-09-13,167.0,167.0,163.57,163.57,163.57,163.57,163.57
2018-09-14,167.231,167.231,160.77,162.91,162.91,162.91,162.91
2018-09-17,169.31,169.31,161.26,161.26,161.26,161.26,161.26
2018-09-18,165.78,166.9975,164.3,164.3,164.3,164.3,164.3
2018-09-19,166.96,170.32,163.44,170.32,170.32,170.32,170.32
2018-09-20,169.2,171.64,169.2,171.64,171.64,171.64,171.64
2018-09-21,174.17,174.17,167.77,167.77,167.77,167.77,167.77
2018-09-24,166.69,171.46,163.69,171.46,171.46,171.46,171.46
2018-09-25,169.8,170.02,164.17,170.02,170.02,170.02,170.02
2018-09-26,165.8,174.9,164.72,169.63,169.63,169.63,169.63
2018-09-27,170.7,175.05,170.7,174.1,174.1,174.1,174.1
2018-09-28,172.44,172.44,166.06,166.06,166.06,166.06,166.06
2018-10-01,167.74,167.74,162.31,166.25,166.25,166.25,166.25
2018-10-02,167.89,167.89,158.79,166.57,166.57,166.57,166.57
2018-10-03,161.0,170.61,161.0,167.11,167.11,167.11,167.11
2018-10-04,161.72,168.32,157.49,166.03,166.03,166.03,166.03
2018-10-05,159.44,164.71,159.0,164.71,164.71,164.71,164.71
2018-10-08,157.98,164.55,157.13,164.55,164.55,164.55,164.55
2018-10-09,160.68,166.59,160.29,162.5,162.5,162.5,162.5
2018-10-10,164.16,164.16,157.87,157.87,157.87,157.87,157.87
2018-10-11,153.44,159.55,150.17,154.3,154.3,154.3,154.3
2018-10-12,161.63,164.62,153.84,153.84,153.84,153.84,153.84
2018-10-15,153.43,161.25,153.43,156.46,156.46,156.46,156.46
2018-10-16,155.6,166.18,155.6,158.91,158.91,158.91,158.91
2018-10-17,161.02,167.33,161.02,163.65,163.65,163.65,163.65
2018-10-18,160.26,160.53,154.1,158.56,158.56,158.56,158.56
2018-10-19,161.31,163.4,156.24,156.24,156.24,156.24,156.24
2018-10-22,156.58,160.63,156.58,158.56,158.56,158.56,158.56
2018-10-23,153.88,155.34,151.08,155.34,155.34,155.34,155.34
2018-10-24,161.62,161.62,151.26,151.26,151.26,151.26,151.26
2018-10-25,149.61,157.58,149.61,157.58,157.58,157.58,157.58
2018-10-26,152.9,156.0,148.6,150.48,150.48,150.48,150.48
2018-10-29,153.4,153.4,144.58,145.18,145.18,145.18,145.18
2018-10-30,140.179,148.49,140.179,147.1,147.1,147.1,147.1
2018-10-31,156.0,159.4,151.33,154.97,154.97,154.97,154.97
2018-11-01,158.05,158.05,152.6,154.84,154.84,154.84,154.84
2018-11-02,158.8,158.8,152.4,157.79,157.79,157.79,157.79
2018-11-05,150.7,155.47,150.7,155.47,155.47,155.47,155.47
2018-11-06,150.0,154.44,150.0,154.13,154.13,154.13,154.13
2018-11-07,158.34,158.34,151.86,151.86,151.86,151.86,151.86
2018-11-08,150.75,152.62,150.75,152.62,152.62,152.62,152.62
2018-11-09,149.84,151.49,147.74,151.49,151.49,151.49,151.49
2018-11-12,150.3,150.3,143.2,143.2,143.2,143.2,143.2
2018-11-13,149.0,149.0,147.95,147.95,147.95,147.95,147.95
2018-11-14,145.6,148.54,144.35,144.35,144.35,144.35,144.35
2018-11-15,146.44,149.05,146.44,149.05,149.05,149.05,149.05
2018-11-16,143.77,143.79,140.14,140.14,140.14,140.14,140.14
2018-11-19,142.69,142.69,134.9,134.9,134.9,134.9,134.9
2018-11-20,131.87,140.6947,131.87,135.06,135.06,135.06,135.06
2018-11-21,138.7,141.27,138.7,141.27,141.27,141.27,141.27
2018-11-23,136.98,138.5,132.4394,134.74,134.74,134.74,134.74
2018-11-26,139.0,142.0,134.5,138.64,138.64,138.64,138.64
2018-11-27,142.22,142.22,136.0,136.0,136.0,136.0,136.0
2018-11-28,140.55,140.55,138.42,139.92,139.92,139.92,139.92
2018-11-29,137.18,143.58,137.18,143.58,143.58,143.58,143.58
2018-11-30,139.39,145.169,137.39,141.58,141.58,141.58,141.58
2018-12-03,147.0,147.0,145.3,145.3,145.3,145.3,145.3
2018-12-04,144.88,149.6,142.23,143.05,143.05,143.05,143.05
2018-12-06,136.13,146.5,136.13,139.86,139.86,139.86,139.86
2018-12-07,142.34,146.89,140.68,140.68,140.68,140.68,140.68
2018-12-10,142.0,148.8,140.69,144.29,144.29,144.29,144.29
2018-12-11,146.45,148.77,143.8,148.52,148.52,148.52,148.52
2018-12-12,146.64,149.71,145.4,145.4,145.4,145.4,145.4
2018-12-13,152.62,152.62,147.88,147.88,147.88,147.88,147.88
2018-12-14,145.04,150.25,145.04,147.42,147.42,147.42,147.42
2018-12-17,147.41,147.53,140.29,145.81,145.81,145.81,145.81
2018-12-18,142.71,148.54,142.71,148.54,148.54,148.54,148.54
2018-12-19,144.82,151.21,137.3,139.09,139.09,139.09,139.09
2018-12-20,133.7,138.7,133.7,138.7,138.7,138.7,138.7
2018-12-21,137.79,137.79,123.9,130.17,130.17,130.17,130.17
2018-12-24,123.6,133.04,123.6,125.15,125.15,125.15,125.15
2018-12-26,130.0,140.86,130.0,140.77,140.77,140.77,140.77
2018-12-27,134.39,137.65,132.18,136.7,136.7,136.7,136.7
2018-12-28,136.93,138.98,136.0,136.2,136.2,136.2,136.2
2018-12-31,136.88,138.14,132.68,136.53,136.53,136.53,136.53
2019-01-02,130.93,138.43,130.93,137.43,137.43,137.43,137.43
2019-01-03,138.47,138.47,136.2,136.43,136.43,136.43,136.43
2019-01-04,138.55,140.0,138.29,138.71,138.71,138.71,138.71
2019-01-07,140.61,143.74,137.97,143.74,143.74,143.74,143.74
2019-01-08,145.46,147.38,142.59,145.71,145.71,145.71,145.71
2019-01-09,144.29,148.7,143.01,147.72,147.72,147.72,147.72
2019-01-10,147.49,150.0,144.3,150.0,150.0,150.0,150.0
2019-01-11,146.72,146.91,143.8,143.8,143.8,143.8,143.8
2019-01-14,145.0,151.03,145.0,151.03,151.03,151.03,151.03
2019-01-15,151.31,156.65,149.34,150.43,150.43,150.43,150.43
2019-01-16,154.0,154.0,153.4879,153.93,153.93,153.93,153.93
2019-01-17,150.96,154.0,150.1,150.1,150.1,150.1,150.1
2019-01-18,157.07,158.51,153.34,153.34,153.34,153.34,153.34
2019-01-22,154.5,156.26,147.67,147.67,147.67,147.67,147.67
2019-01-23,152.6,152.6,145.159,145.9,145.9,145.9,145.9
2019-01-24,149.67,152.54,145.03,149.04,149.04,149.04,149.04
2019-01-25,150.69,153.17,149.34,153.17,153.17,153.17,153.17
2019-01-28,149.61,156.28,149.61,150.73,150.73,150.73,150.73
2019-01-29,154.15,154.15,143.69,150.0,150.0,150.0,150.0
2019-01-30,147.89,157.27,146.9326,154.77,154.77,154.77,154.77
2019-01-31,171.2,173.15,166.0,170.72,170.72,170.72,170.72
2019-02-01,172.09,176.1,167.27,167.27,167.27,167.27,167.27
2019-02-04,168.0,175.3,168.0,173.61,173.61,173.61,173.61
2019-02-05,175.55,180.03,171.26,171.26,171.26,171.26,171.26
2019-02-06,171.2,177.94,171.2,177.94,177.94,177.94,177.94
2019-02-07,168.7,176.01,168.12,168.18,168.18,168.18,168.18
2019-02-08,171.09,172.4,164.58,170.39,170.39,170.39,170.39
2019-02-11,172.6,173.12,169.73,169.73,169.73,169.73,169.73
2019-02-12,172.99,174.16,167.1,172.68,172.68,172.68,172.68
2019-02-13,168.27,170.55,168.27,170.55,170.55,170.55,170.55
2019-02-14,168.53,168.53,163.5142,166.76,166.76,166.76,166.76
2019-02-15,165.34,167.8,164.42,167.8,167.8,167.8,167.8
2019-02-19,167.9,167.9,163.11,166.71,166.71,166.71,166.71
2019-02-20,164.67,168.66,164.67,165.35,165.35,165.35,165.35
2019-02-21,162.11,169.65,160.7,167.3,167.3,167.3,167.3
2019-02-22,167.92,167.92,162.87,167.11,167.11,167.11,167.11
2019-02-25,169.02,173.94,163.1,170.95,170.95,170.95,170.95
2019-02-26,171.708,171.708,163.9,166.56,166.56,166.56,166.56
2019-02-27,170.4,172.03,162.87,164.97,164.97,164.97,164.97
2019-02-28,170.38,170.38,162.72,162.72,162.72,162.72,162.72
2019-03-01,170.7,170.7,166.74,167.87,167.87,167.87,167.87
2019-03-04,170.3,173.98,164.29,173.98,173.98,173.98,173.98
2019-03-05,168.93,178.09,168.93,172.41,172.41,172.41,172.41
2019-03-06,176.5,176.5,171.77,173.74,173.74,173.74,173.74
2019-03-07,178.0,178.0,173.52,176.23,176.23,176.23,176.23
2019-03-08,173.9,173.9,170.9,170.9,170.9,170.9,170.9
2019-03-11,179.1,182.2,173.6,175.43,175.43,175.43,175.43
2019-03-12,172.93,178.5363,172.93,173.87,173.87,173.87,173.87
2019-03-13,177.14,178.49,175.02,175.02,175.02,175.02,175.02
2019-03-14,175.73,175.73,174.72,175.26,175.26,175.26,175.26
2019-03-15,168.39,169.07,168.39,169.07,169.07,169.07,169.07
2019-03-18,166.14,166.88,163.98,163.98,163.98,163.98,163.98
2019-03-19,165.29,169.52,161.41,166.98,166.98,166.98,166.98
2019-03-20,168.2,172.05,166.83,169.77,169.77,169.77,169.77
2019-03-21,170.11,171.31,167.2,167.2,167.2,167.2,167.2
2019-03-22,166.12,173.0,164.65,164.65,164.65,164.65,164.65
2019-03-25,166.0,171.19,166.0,171.19,171.19,171.19,171.19
2019-03-26,174.31,177.64,168.5955,173.56,173.56,173.56,173.56
2019-03-27,169.73,176.55,169.73,173.22,173.22,173.22,173.22
2019-03-28,169.04,169.95,166.96,167.83,167.83,167.83,167.83
2019-03-29,172.78,173.17,169.82,169.82,169.82,169.82,169.82
2019-04-01,170.63,170.7,170.1216,170.7,170.7,170.7,170.7
2019-04-02,173.4,177.3,173.4,175.5,175.5,175.5,175.5
2019-04-03,176.0,183.67,176.0,181.82,181.82,181.82,181.82
2019-04-04,180.77,182.81,175.7244,182.81,182.81,182.81,182.81
2019-04-05,178.47,185.0,178.47,183.8,183.8,183.8,183.8
2019-04-08,182.55,182.55,175.56,178.4,178.4,178.4,178.4
2019-04-09,184.27,184.27,177.83,178.89,178.89,178.89,178.89
2019-04-10,183.01,183.76,177.08,183.76,183.76,183.76,183.76
2019-04-11,186.68,186.68,178.88,178.88,178.88,178.88,178.88
2019-04-12,183.0,187.86,183.0,183.3,183.3,183.3,183.3
2019-04-15,178.8,183.9,176.95,179.82,179.82,179.82,179.82
2019-04-16,181.0,186.09,181.0,186.09,186.09,186.09,186.09
2019-04-17,184.7,186.47,179.69,179.69,179.69,179.69,179.69
2019-04-18,179.3,186.55,177.51,186.55,186.55,186.55,186.55
2019-04-22,179.14,186.514,179.14,186.08,186.08,186.08,186.08
2019-04-23,182.98,188.79,182.98,184.81,184.81,184.81,184.81
2019-04-24,192.96,192.96,188.55,188.55,188.55,188.55,188.55
2019-04-25,204.05,204.05,198.35,198.35,198.35,198.35,198.35
2019-04-26,199.2,199.2,191.66,191.66,191.66,191.66,191.66
2019-04-29,194.66,203.39,194.66,198.66,198.66,198.66,198.66
2019-04-30,203.04,205.7,194.25,202.1,202.1,202.1,202.1
2019-05-01,195.02,201.66,195.02,201.66,201.66,201.66,201.66
2019-05-02,195.0,202.0,191.82,199.53,199.53,199.53,199.53
2019-05-03,199.54,203.19,197.26,197.26,197.26,197.26,197.26
2019-05-06,199.97,199.97,193.03,193.95,193.95,193.95,193.95
2019-05-07,199.82,199.82,191.08,197.14,197.14,197.14,197.14
2019-05-08,192.88,196.52,189.62,190.74,190.74,190.74,190.74
2019-05-09,193.0,197.13,189.53,190.25,190.25,190.25,190.25
2019-05-10,189.28,195.47,186.67,195.47,195.47,195.47,195.47
2019-05-13,188.7,192.71,182.51,188.58,188.58,188.58,188.58
2019-05-14,188.21,191.28,180.3,183.19,183.19,183.19,183.19
2019-05-15,184.62,193.96,182.74,188.34,188.34,188.34,188.34
2019-05-16,186.07,194.565,185.9,191.56,191.56,191.56,191.56
2019-05-17,191.97,191.97,189.0,189.0,189.0,189.0,189.0
2019-05-20,190.53,191.14,189.39,191.14,191.14,191.14,191.14
2019-05-21,188.81,194.6,187.42,187.42,187.42,187.42,187.42
2019-05-22,185.24,194.88,183.85,186.9,186.9,186.9,186.9
2019-05-23,190.39,190.39,182.37,182.37,182.37,182.37,182.37
2019-05-24,191.18,191.18,183.51,187.38,187.38,187.38,187.38
2019-05-28,188.96,192.8024,185.0263,191.49,191.49,191.49,191.49
2019-05-29,186.2,193.2,186.2,190.44,190.44,190.44,190.44
2019-05-30,183.96,190.67,183.84,190.67,190.67,190.67,190.67
2019-05-31,186.46,186.46,179.67,181.65,181.65,181.65,181.65
2019-06-03,176.0,176.73,168.42,169.12,169.12,169.12,169.12
2019-06-04,164.33,176.69,164.33,173.2,173.2,173.2,173.2
2019-06-05,174.28,174.28,166.15,169.81,169.81,169.81,169.81
2019-06-06,174.3,175.8,168.42,169.71,169.71,169.71,169.71
2019-06-07,173.17,179.93,171.94,179.93,179.93,179.93,179.93
2019-06-10,176.57,179.73,176.2,177.58,177.58,177.58,177.58
2019-06-11,184.78,186.88,178.04,181.0,181.0,181.0,181.0
2019-06-12,187.24,187.24,176.52,176.52,176.52,176.52,176.52
2019-06-13,177.5,185.88,174.961,185.88,185.88,185.88,185.88
2019-06-14,187.0,187.92,181.0,187.92,187.92,187.92,187.92
2019-06-17,190.14,197.8,185.3283,197.48,197.48,197.48,197.48
2019-06-18,195.0,196.77,194.65,194.92,194.92,194.92,194.92
2019-06-19,194.0,195.14,189.22,195.14,195.14,195.14,195.14
2019-06-20,193.82,197.38,188.67,197.38,197.38,197.38,197.38
2019-06-21,195.98,196.0,191.85,195.83,195.83,195.83,195.83
2019-06-24,200.53,203.0,192.36,201.2,201.2,201.2,201.2
2019-06-25,197.29,197.29,190.26,190.26,190.26,190.26,190.26
2019-06-26,196.94,196.94,188.56,193.19,193.19,193.19,193.19
2019-06-27,196.1,196.1,190.63,191.4,191.4,191.4,191.4
2019-06-28,197.46,201.7,196.0,196.0,196.0,196.0,196.0
2019-07-01,201.38,204.29,193.81,200.0,200.0,200.0,200.0
2019-07-02,202.0,204.0,197.85,201.0,201.0,201.0,201.0
2019-07-03,196.08,204.7,196.08,204.7,204.7,204.7,204.7
2019-07-05,204.96,204.96,203.43,204.5,204.5,204.5,204.5
2019-07-08,197.65,203.1,197.65,203.1,203.1,203.1,203.1
2019-07-09,202.48,207.89,198.01,201.95,201.95,201.95,201.95
2019-07-10,207.0,212.4,203.58,212.4,212.4,212.4,212.4
2019-07-11,205.83,208.43,205.83,208.43,208.43,208.43,208.43
2019-07-12,204.93,210.87,202.48,210.87,210.87,210.87,210.87
2019-07-15,209.85,209.85,204.27,204.27,204.27,204.27,204.27
2019-07-16,206.87,208.362,203.87,203.87,203.87,203.87,203.87
2019-07-17,210.03,210.03,207.2,207.2,207.2,207.2,207.2
2019-07-18,209.06,209.06,199.39,208.44,208.44,208.44,208.44
2019-07-19,208.94,208.94,198.38,198.38,198.38,198.38,198.38
2019-07-22,205.99,209.52,205.99,209.52,209.52,209.52,209.52
2019-07-23,202.99,214.006,202.99,209.61,209.61,209.61,209.61
2019-07-24,206.3,214.31,202.64,211.66,211.66,211.66,211.66
2019-07-25,209.2,216.26,202.5,202.5,202.5,202.5,202.5
2019-07-26,209.13,209.29,200.3,209.29,209.29,209.29,209.29
2019-07-29,209.0,209.0,195.5,198.56,198.56,198.56,198.56
2019-07-30,202.32,202.32,197.1,200.62,200.62,200.62,200.62
2019-07-31,206.6,206.6,197.74,200.55,200.55,200.55,200.55
2019-08-01,198.9,205.97,196.25,200.19,200.19,200.19,200.19
2019-08-02,196.5,201.72,191.11,194.96,194.96,194.96,194.96
2019-08-05,188.75,190.86,185.9,187.02,187.02,187.02,187.02
2019-08-06,190.91,190.91,186.62,187.35,187.35,187.35,187.35
2019-08-07,188.6,190.41,181.33,189.6,189.6,189.6,189.6
2019-08-08,193.51,195.64,186.9,195.16,195.16,195.16,195.16
2019-08-09,193.0,196.16,192.38,196.16,196.16,196.16,196.16
2019-08-12,185.82,196.8,185.82,185.92,185.92,185.92,185.92
2019-08-13,187.39,194.38,187.39,194.38,194.38,194.38,194.38
2019-08-14,186.9,194.5,185.61,185.61,185.61,185.61,185.61
2019-08-15,185.53,191.6,182.87,182.87,182.87,182.87,182.87
2019-08-16,191.05,193.8,189.66,191.4,191.4,191.4,191.4
2019-08-19,192.82,192.82,187.1,192.75,192.75,192.75,192.75
2019-08-20,189.32,189.32,188.32,189.21,189.21,189.21,189.21
2019-08-21,191.0,191.0,184.0,190.86,190.86,190.86,190.86
2019-08-22,184.08,188.38,184.08,184.16,184.16,184.16,184.16
2019-08-23,184.61,185.73,181.84,183.14,183.14,183.14,183.14
2019-08-26,181.1,185.1,178.46,182.42,182.42,182.42,182.42
2019-08-27,187.38,187.38,184.6,184.6,184.6,184.6,184.6
2019-08-28,188.06,189.12,180.44,185.73,185.73,185.73,185.73
2019-08-29,186.6,190.52,186.6,187.4,187.4,187.4,187.4
2019-08-30,189.8,194.1147,189.0783,194.09,194.09,194.09,194.09
2019-09-03,184.0,192.87,184.0,187.1,187.1,187.1,187.1
2019-09-04,193.18,194.95,190.25,194.95,194.95,194.95,194.95
2019-09-05,195.44,199.1,189.96,199.1,199.1,199.1,199.1
2019-09-06,193.92,195.62,192.19,195.62,195.62,195.62,195.62
2019-09-09,196.71,196.71,187.4648,191.26,191.26,191.26,191.26
2019-09-10,190.0,192.7,188.28,188.28,188.28,188.28,188.28
2019-09-11,191.01,197.16,190.59,190.59,190.59,190.59,190.59
2019-09-12,193.93,195.03,188.72,189.06,189.06,189.06,189.06
2019-09-13,188.121,195.03,188.121,195.03,195.03,195.03,195.03
2019-09-16,195.79,195.79,190.42,190.42,190.42,190.42,190.42
2019-09-17,194.18,194.18,188.35,193.83,193.83,193.83,193.83
2019-09-18,195.64,198.36,188.89,188.89,188.89,188.89,188.89
2019-09-19,195.88,199.9,194.68,194.68,194.68,194.68,194.68
2019-09-20,191.7,197.8,189.12,193.1,193.1,193.1,193.1
2019-09-23,189.84,192.88,189.438,192.88,192.88,192.88,192.88
2019-09-24,193.92,196.15,183.51,183.51,183.51,183.51,183.51
2019-09-25,186.96,187.1,183.35,187.1,187.1,187.1,187.1
2019-09-26,187.09,187.09,182.34,182.34,182.34,182.34,182.34
2019-09-27,187.34,188.603,181.95,182.5,182.5,182.5,182.5
2019-09-30,183.25,185.83,181.39,185.47,185.47,185.47,185.47
2019-10-01,180.17,188.09,177.83,177.83,177.83,177.83,177.83
2019-10-02,175.01,179.8,174.21,179.8,179.8,179.8,179.8
2019-10-03,183.44,186.34,179.5,186.34,186.34,186.34,186.34
2019-10-04,182.44,185.81,180.3,181.43,181.43,181.43,181.43
2019-10-07,183.0,188.77,178.4,187.66,187.66,187.66,187.66
2019-10-08,178.93,187.69,178.93,184.46,184.46,184.46,184.46
2019-10-09,180.46,183.69,180.46,183.69,183.69,183.69,183.69
2019-10-10,180.35,183.94,180.35,182.25,182.25,182.25,182.25
2019-10-11,190.17,190.8,187.5,190.8,190.8,190.8,190.8
2019-10-14,184.5,186.67,184.5,186.67,186.67,186.67,186.67
2019-10-15,183.8,194.74,183.8,190.07,190.07,190.07,190.07
2019-10-16,191.49,195.8,187.6576,189.74,189.74,189.74,189.74
2019-10-17,191.7,198.61,188.95,193.79,193.79,193.79,193.79
2019-10-18,193.19,197.66,189.7556,190.7,190.7,190.7,190.7
2019-10-21,192.37,198.38,192.26,196.72,196.72,196.72,196.72
2019-10-22,195.0,195.0,184.9,184.9,184.9,184.9,184.9
2019-10-23,187.25,192.58,182.0,190.48,190.48,190.48,190.48
2019-10-24,193.02,194.66,183.1,186.4,186.4,186.4,186.4
2019-10-25,187.3,196.0,187.3,191.11,191.11,191.11,191.11
2019-10-28,191.6,194.78,190.5,190.5,190.5,190.5,190.5
2019-10-29,191.7,199.91,191.7,195.15,195.15,195.15,195.15
2019-10-30,196.48,197.37,186.7,188.81,188.81,188.81,188.81
2019-10-31,203.7,203.7,195.72,195.72,195.72,195.72,195.72
2019-11-01,201.98,202.56,195.99,202.56,202.56,202.56,202.56
2019-11-04,197.56,203.06,197.56,203.06,203.06,203.06,203.06
2019-11-05,201.71,201.71,196.8,196.99,196.99,196.99,196.99
2019-11-06,200.32,202.1,192.91,198.34,198.34,198.34,198.34
2019-11-07,191.98,200.48,191.98,198.59,198.59,198.59,198.59
2019-11-08,196.0,197.05,192.45,192.45,192.45,192.45,192.45
2019-11-11,197.92,197.92,194.3,194.3,194.3,194.3,194.3
2019-11-12,199.0,199.38,198.12,198.12,198.12,198.12,198.12
2019-11-13,201.4,201.69,195.75,195.75,195.75,195.75,195.75
2019-11-14,196.87,203.51,196.87,197.09,197.09,197.09,197.09
2019-11-15,200.89,200.89,199.3,199.3,199.3,199.3,199.3
2019-11-18,199.19,207.86,199.19,202.9,202.9,202.9,202.9
2019-11-19,201.9,207.0,200.88,203.01,203.01,203.01,203.01
2019-11-20,205.07,205.37,199.25,203.93,203.93,203.93,203.93
2019-11-21,200.28,207.17,198.85,207.17,207.17,207.17,207.17
2019-11-22,203.06,204.41,200.19,200.19,200.19,200.19,200.19
2019-11-25,201.088,205.95,201.088,205.95,205.95,205.95,205.95
2019-11-26,208.0,209.34,202.72,202.72,202.72,202.72,202.72
2019-11-27,201.6,209.43,201.6,205.0,205.0,205.0,205.0
2019-11-29,208.0,209.14,203.83,203.83,203.83,203.83,203.83
2019-12-02,206.16,209.86,199.31,208.6,208.6,208.6,208.6
2019-12-03,205.1,205.1,195.91,203.0,203.0,203.0,203.0
2019-12-04,208.0,209.0811,202.17,202.17,202.17,202.17,202.17
2019-12-05,209.26,209.26,199.95,199.95,199.95,199.95,199.95
2019-12-06,207.1,208.04,207.1,208.04,208.04,208.04,208.04
2019-12-09,202.74,209.4528,202.74,207.1,207.1,207.1,207.1
2019-12-10,211.55,211.57,202.96,202.96,202.96,202.96,202.96
2019-12-11,208.36,208.36,205.6,205.6,205.6,205.6,205.6
2019-12-12,210.71,210.71,198.06,198.06,198.06,198.06,198.06
2019-12-13,201.1,202.6,194.86,194.86,194.86,194.86,194.86
2019-12-16,202.69,203.03,200.44,200.44,200.44,200.44,200.44
2019-12-17,200.38,208.0,199.59,199.59,199.59,199.59,199.59
2019-12-18,206.31,210.0,206.31,206.4,206.4,206.4,206.4
2019-12-19,207.87,213.77,207.87,213.77,213.77,213.77,213.77
2019-12-20,210.72,215.48,210.64,211.9,211.9,211.9,211.9
2019-12-23,207.1,208.66,206.29,206.29,206.29,206.29,206.29
2019-12-24,212.3,215.0,209.71,209.71,209.71,209.71,209.71
2019-12-26,212.1915,215.34,212.1915,215.34,215.34,215.34,215.34
2019-12-27,215.3147,215.3147,213.1,213.1,213.1,213.1,213.1
2019-12-30,209.66,212.3,206.1853,210.08,210.08,210.08,210.08
2019-12-31,209.055,213.52,205.82,205.82,205.82,205.82,205.82
2020-01-02,210.22,216.25,210.22,214.67,214.67,214.67,214.67
2020-01-03,208.7406,219.02,208.7406,219.02,219.02,219.02,219.02
2020-01-06,211.9,221.77,211.9,219.9,219.9,219.9,219.9
2020-01-07,216.73,222.74,216.73,222.74,222.74,222.74,222.74
2020-01-08,220.0,224.44,213.302,218.54,218.54,218.54,218.54
2020-01-09,226.9,226.9,217.512,223.2,223.2,223.2,223.2
2020-01-10,229.5,229.5,220.37,227.48,227.48,227.48,227.48
2020-01-13,220.1245,231.45,220.1245,231.45,231.45,231.45,231.45
2020-01-14,228.22,231.18,221.17,221.85,221.85,221.85,221.85
2020-01-15,223.72,229.98,223.72,229.98,229.98,229.98,229.98
2020-01-16,223.81,233.76,221.7,225.74,225.74,225.74,225.74
2020-01-17,231.79,231.79,228.15,230.13,230.13,230.13,230.13
2020-01-21,227.875,230.38,227.44,230.38,230.38,230.38,230.38
2020-01-22,230.09,231.69,222.04,227.29,227.29,227.29,227.29
2020-01-23,226.43,227.316,223.58,224.68,224.68,224.68,224.68
2020-01-24,222.4,225.92,217.5,225.72,225.72,225.72,225.72
2020-01-27,213.6,221.49,213.6,220.55,220.55,220.55,220.55
2020-01-28,221.18,226.47,215.05,218.07,218.07,218.07,218.07
2020-01-29,226.42,235.1,226.42,232.33,232.33,232.33,232.33
2020-01-30,209.64,218.68,209.64,215.26,215.26,215.26,215.26
2020-01-31,211.8,215.95,205.55,209.04,209.04,209.04,209.04
2020-02-03,207.07,213.24,204.5,207.07,207.07,207.07,207.07
2020-02-04,213.9692,218.16,208.2275,218.16,218.16,218.16,218.16
2020-02-05,217.47,219.99,210.17,210.17,210.17,210.17,210.17
2020-02-06,210.78,215.06,210.653,213.7,213.7,213.7,213.7
2020-02-07,215.3,220.64,215.3,218.64,218.64,218.64,218.64
2020-02-10,215.63,221.57,211.55,221.57,221.57,221.57,221.57
2020-02-11,210.59,216.4834,209.92,209.92,209.92,209.92,209.92
2020-02-12,217.24,217.24,213.8,215.53,215.53,215.53,215.53
2020-02-13,211.9443,218.6767,211.9443,218.31,218.31,218.31,218.31
2020-02-14,222.0,222.0,217.8,221.82,221.82,221.82,221.82
2020-02-18,218.99,224.5,216.3,224.5,224.5,224.5,224.5
2020-02-19,220.27,220.72,217.3,220.72,220.72,220.72,220.72
2020-02-20,219.84,220.601,218.131,218.7,218.7,218.7,218.7
2020-02-21,220.18,220.18,211.54,211.54,211.54,211.54,211.54
2020-02-24,205.2,211.75,200.13,208.87,208.87,208.87,208.87
2020-02-25,209.4,209.4,199.62,199.62,199.62,199.62,199.62
2020-02-26,206.19,206.19,199.5,199.5,199.5,199.5,199.5
2020-02-27,192.56,205.54,192.56,193.84,193.84,193.84,193.84
2020-02-28,185.039,194.18,185.039,194.18,194.18,194.18,194.18
2020-03-02,195.29,203.39,195.29,198.23,198.23,198.23,198.23
2020-03-03,203.4,203.58,186.46,186.46,186.46,186.46,186.46
2020-03-04,192.25,200.59,190.79,198.89,198.89,198.89,198.89
2020-03-05,187.78,194.45,185.26,185.26,185.26,185.26,185.26
2020-03-06,186.84,188.85,181.2,188.0,188.0,188.0,188.0
2020-03-09,173.1,181.0,170.95,177.5,177.5,177.5,177.5
2020-03-10,178.39,186.91,172.3,186.91,186.91,186.91,186.91
2020-03-11,178.3,178.3,170.66,174.74,174.74,174.74,174.74
2020-03-12,167.22,167.22,156.37,160.68,160.68,160.68,160.68
2020-03-13,164.61,174.86,158.0,170.75,170.75,170.75,170.75
2020-03-16,159.57,159.57,147.2,149.21,149.21,149.21,149.21
2020-03-17,151.85,156.02,145.0,152.18,152.18,152.18,152.18
2020-03-18,139.81,150.33,139.81,147.05,147.05,147.05,147.05
2020-03-19,151.5,160.4729,148.3,159.06,159.06,159.06,159.06
2020-03-20,160.11,161.91,150.0,152.1,152.1,152.1,152.1
2020-03-23,155.43,155.43,148.83,149.1,149.1,149.1,149.1
2020-03-24,160.073,165.5,153.6,165.5,165.5,165.5,165.5
2020-03-25,164.02,164.94,153.45,156.61,156.61,156.61,156.61
2020-03-26,164.88,170.0,157.8427,165.81,165.81,165.81,165.81
2020-03-27,165.9,165.9,159.35,163.64,163.64,163.64,163.64
2020-03-30,162.92,171.77,159.52,167.73,167.73,167.73,167.73
2020-03-31,167.97,178.2,167.97,171.0,171.0,171.0,171.0
2020-04-01,162.806,170.02,162.806,165.5,165.5,165.5,165.5
2020-04-02,166.5,166.5,159.09,161.67,161.67,161.67,161.67
